please give me flights from atlanta to boston on wednesday morning and thursday afternoon 		 please give me flights from atlanta to boston on wednesday afternoon and thursday morning 		 Score: 0.9979
show me the flights from baltimore to pittsburgh 		 list flights from pittsburgh to san francisco 		 Score: 0.7529
find me the earliest flight from boston to atlanta 		 show me flights from dallas to atlanta 		 Score: 0.7529
flights from washington dc to denver 		 show me all the united flights from boston to denver 		 Score: 0.7528
find me flights that are nonstop between boston and dallas 		 i want to fly boston to dallas 		 Score: 0.7528
list all afternoon flights on united airlines from san francisco to denver 		 show me all the flights arriving around noon in washington dc from denver 		 Score: 0.7528
hello i would like to plan a flight from boston to denver 		 show flights between boston and denver 		 Score: 0.7528
show flights from denver to san francisco 		 what are the flights available in the morning between denver and san francisco 		 Score: 0.7528
please show me flights available from pittsburgh to atlanta on a weekday 		 show me the flights on delta to atlanta in the morning 		 Score: 0.7528
i want to fly from dallas fort worth to philadelphia 		 i would like to see the flights from baltimore to philadelphia please 		 Score: 0.7528
please give me flight schedules from baltimore to philadelphia 		 show me all flights from san francisco that go to boston baltimore or philadelphia 		 Score: 0.7528
show all flights from pittsburgh to san francisco 		 show me flights from pittsburgh to san francisco on monday 		 Score: 0.7528
list all flights from pittsburgh to philadelphia 		 please list all flights from dallas to philadelphia on monday 		 Score: 0.7528
whats the cheapest flight from atlanta to baltimore 		 are there any flights from atlanta to baltimore 		 Score: 0.7528
show all nonstop flights from boston to san francisco 		 what is the latest flight departing from boston to san francisco 		 Score: 0.7528
are there any flights from denver to atlanta which connect in pittsburgh 		 does american airline fly from denver to pittsburgh 		 Score: 0.7528
denver to atlanta 		 id like to fly from denver to pittsburgh with a stop in atlanta 		 Score: 0.7528
am flights from atlanta to philadelphia 		 i need a flight from san francisco to philadelphia 		 Score: 0.7528
i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare 		 what are the cheapest one way flights from atlanta to pittsburgh 		 Score: 0.7528
show me all flights from atlanta to san francisco 		 show me the flights from baltimore to atlanta 		 Score: 0.7528
nonstop flights from seattle to denver 		 show me flights leaving from san francisco to denver on september thirtieth 		 Score: 0.7528
id like to see all flights from baltimore to philadelphia 		 list all flights from pittsburgh to philadelphia 		 Score: 0.7528
northwest flights with stops in denver 		 united airlines flights stopping in denver before noon 		 Score: 0.7528
i want to fly from atlanta to philadelphia nonstop 		 i would like to see the flights from baltimore to philadelphia 		 Score: 0.7528
show me all flights with fares from pittsburgh to san francisco 		 show me flights from san francisco to pittsburgh on a sunday 		 Score: 0.7528
okay i need to see economy flights on united between dallas and baltimore 		 show me all the available flights from baltimore to dallas with economy fares 		 Score: 0.7528
i want to see the cheapest flight from denver to pittsburgh 		 show me the cheapest one way flight from atlanta to pittsburgh 		 Score: 0.7528
i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am 		 list flights from pittsburgh to baltimore on thursday morning nonstop 		 Score: 0.7528
what flights are available from boston to denver today 		 are there any 4 oclock flights from washington to denver 		 Score: 0.7528
list the flights from st petersburg to toronto 		 show flights between toronto and san francisco 		 Score: 0.7528
whats the cheapest flight from baltimore to dallas on american 		 list lowest cost flight from dallas to baltimore 		 Score: 0.7528
what united airlines flights go through denver 		 find a flight on american airlines from boston to san francisco that makes a stopover in denver 		 Score: 0.7528
find me a flight from atlanta to baltimore 		 give me a list of flights between pittsburgh and baltimore 		 Score: 0.7528
what are the early weekday flights from san francisco to pittsburgh 		 do you have an early morning direct flight from philadelphia to pittsburgh 		 Score: 0.7528
show me flights from san francisco to denver on weekdays 		 show me flights from boston to denver on tuesday 		 Score: 0.7527
now i need a one way flight from pittsburgh to denver 		 can i go from boston to san francisco with a stopover in denver 		 Score: 0.7527
show me the flights from philadelphia to atlanta 		 show me the flights from boston to atlanta and the return flights from atlanta to boston 		 Score: 0.7527
show me all flights from oakland to philadelphia on saturday which serve a meal 		 show me all the flights from philadelphia to san francisco 		 Score: 0.7527
show me flights from san francisco to atlanta 		 thank you very much now can you help me with information on flights from boston to atlanta 		 Score: 0.7527
i would like a flight between boston and atlanta on any day at one in the afternoon 		 i need to go from boston to atlanta and back in the same day find me the earliest flight from boston 		 Score: 0.7527
please give me direct morning flights from pittsburgh to atlanta 		 morning flights from pittsburgh to atlanta on wednesday 		 Score: 0.7527
what are all the flights into atlantas airport 		 what is the first flight from boston to atlanta 		 Score: 0.7527
show me all flights from san francisco to pittsburgh which arrive in pittsburgh before 9 oclock am tomorrow 		 list all flights arriving in pittsburgh monday evening from san francisco that first class 		 Score: 0.7527
show all flights from pittsburgh to san francisco 		 list all united flights from philadelphia to san francisco 		 Score: 0.7527
list daily flights from boston to atlanta 		 show me the flights on delta that go through atlanta 		 Score: 0.7527
what are the flights from pittsburgh to denver 		 show me the flights from boston to denver 		 Score: 0.7527
show me the evening flights from philadelphia to atlanta 		 show me the flights on twa to atlanta in the morning 		 Score: 0.7527
show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver 		 show me flights from denver to philadelphia on a monday 		 Score: 0.7527
show me all the direct flights from atlanta to baltimore 		 show me all flights from baltimore to san francisco 		 Score: 0.7527
delta flights to san francisco please 		 is there a delta flight from denver to san francisco 		 Score: 0.7527
i need a flight tomorrow from atlanta to baltimore 		 may i fly from san francisco to baltimore 		 Score: 0.7527
i would like to travel from boston to denver early in the morning 		 i want to fly from boston at 838 am and arrive in denver at 1110 in the morning 		 Score: 0.7527
id like to fly from philadelphia to san francisco with a stopover in dallas 		 id like to get a flight leaving san francisco and arriving at philadelphia pennsylvania 		 Score: 0.7527
show me all flights from pittsburgh to atlanta 		 what afternoon flights are available from pittsburgh to atlanta on a weekday 		 Score: 0.7527
show me the flights from atlanta to bwi 		 show me flights from denver to atlanta 		 Score: 0.7527
okay show me all the flights to baltimore 		 show me the evening flights from philadelphia to baltimore 		 Score: 0.7527
show me the flights available from dallas to baltimore august third 		 what are the flights from dallas to baltimore 		 Score: 0.7527
what is the cheapest flight from pittsburgh to atlanta 		 show me all flights from pittsburgh to atlanta 		 Score: 0.7527
when is the first flight leaving from oakland to boston 		 flights from newark to boston 		 Score: 0.7527
what are the early weekday flights from san francisco to pittsburgh 		 show me the monday flights from san francisco to pittsburgh 		 Score: 0.7527
give me the flights from phoenix to milwaukee on wednesday 		 please list the wednesday american airline flights from milwaukee to san jose 		 Score: 0.7527
is there a late afternoon flight leaving washington for denver 		 what is your last flight leaving san francisco and arriving in denver 		 Score: 0.7527
what are the cheapest flights from denver to pittsburgh that stop in atlanta 		 on september fourth ill be traveling from pittsburgh to atlanta can you tell me what flight would be the cheapest 		 Score: 0.7527
show me first class flights from pittsburgh to san francisco on friday 		 san francisco to pittsburgh friday 		 Score: 0.7527
show me the flights leaving charlotte to atlanta around 7 pm next tuesday 		 tell me about flights from atlanta to charlotte next monday 		 Score: 0.7527
from las vegas to new york a nonstop twa and fare 		 please list the twa flights from las vegas to new york and fare 		 Score: 0.7527
list all flights going from boston to atlanta after 6 oclock on wednesday and before 7 oclock am on thursday 		 give me information on flights from atlanta to washington dc on wednesday after 4 pm and thursday before 9 am 		 Score: 0.7527
i need to go from boston to atlanta in the same day find me the earliest flight from boston 		 i want a flight from denver to atlanta 		 Score: 0.7527
is there a flight from atlanta to san francisco that stops over in denver 		 is there a flight on continental airlines from boston to denver 		 Score: 0.7527
what flights are available from pittsburgh to baltimore on thursday morning 		 i need flight information on thursday leaving pittsburgh and arriving in baltimore in the morning 		 Score: 0.7527
find a flight on delta from philadelphia to san francisco 		 flights from philadelphia to oakland 		 Score: 0.7527
show me the flights from boston to atlanta and the return flights from atlanta to boston 		 thank you very much now can you help me with information on flights from boston to atlanta 		 Score: 0.7527
now get me from pittsburgh to denver 		 show me the latest flight from san francisco to denver 		 Score: 0.7527
show all connecting flights from pittsburgh to oakland 		 show me all flights for tomorrow from san francisco to pittsburgh 		 Score: 0.7527
show me delta flights from dallas to denver 		 american airlines from phoenix to denver 		 Score: 0.7526
list all flights on united from san francisco to boston 		 show me the flights from boston to san francisco 		 Score: 0.7526
what are the cheapest flights from denver to pittsburgh that stop in atlanta 		 what flights are available from dallas fort worth to atlanta 		 Score: 0.7526
which delta flights fly from boston to philadelphia 		 list the flights from san francisco to philadelphia on american airlines 		 Score: 0.7526
show me the flights from boston to pittsburgh 		 what flights leave from boston to pittsburgh in the morning 		 Score: 0.7526
please show me flights from dallas to denver 		 flights from washington dc to denver 		 Score: 0.7526
what are the flights from pittsburgh to denver 		 i want to fly denver to pittsburgh 		 Score: 0.7526
i would like to book a flight from denver to pittsburgh on july fifteenth id like it to be the cheapest flight 		 whats the cheapest flight from denver to pittsburgh 		 Score: 0.7526
list all flights on continental leaving denver 		 list all flights from burbank to denver 		 Score: 0.7526
i would like to see the flights from baltimore to philadelphia 		 show me the flights from boston to philadelphia 		 Score: 0.7526
what are the flights from boston to philadelphia 		 information on flights from philadelphia to san francisco 		 Score: 0.7526
show me all flights arriving to denver from oakland 		 show me all us air flights from atlanta to denver for the day after tomorrow 		 Score: 0.7526
what flights are there on delta from boston to dallas 		 what flights go from san francisco to dallas 		 Score: 0.7526
what flights do you have available from denver dallas and pittsburgh into baltimore 		 what are the flights from denver to baltimore on united airlines 		 Score: 0.7526
i want to fly denver to pittsburgh 		 i want to go from san francisco to denver 		 Score: 0.7526
list the flights from baltimore to seattle that stop in minneapolis 		 show me flights from san francisco to minneapolis 		 Score: 0.7526
what flights are there from boston to denver on monday morning 		 show flights between boston and denver 		 Score: 0.7526
please give me flights leaving san francisco and going to pittsburgh 		 please give me a flight from pittsburgh to san francisco monday 		 Score: 0.7526
fly from dallas to baltimore 		 may i fly from san francisco to baltimore 		 Score: 0.7526
i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night 		 can you give me information on all the flights from san francisco no from pittsburgh to san francisco on monday 		 Score: 0.7526
show all flights and fares from denver to san francisco 		 list all flights from burbank to denver 		 Score: 0.7526
flights from phoenix to milwaukee 		 list all american airline flights which leave phoenix on wednesday and stop at milwaukee 		 Score: 0.7526
please list the flights for me that leave dallas on tuesday morning and arrive in atlanta 		 please show me flights from dallas fort worth to atlanta on monday 		 Score: 0.7526
list flights from pittsburgh to san francisco 		 list all united flights from philadelphia to san francisco 		 Score: 0.7526
please give me flight schedules from baltimore to philadelphia 		 list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia 		 Score: 0.7526
show all flights from denver to san francisco 		 display all flights from toronto to san diego on us air stopping over in denver 		 Score: 0.7526
what are the flights from boston to baltimore 		 show me the flights from atlanta to baltimore 		 Score: 0.7526
does american airline fly from denver to pittsburgh 		 all flights from denver colorado to pittsburgh pennsylvania 		 Score: 0.7525
show me the evening flights from baltimore to atlanta 		 show me the flights on delta that go through atlanta 		 Score: 0.7525
id like to see the flights from atlanta to washington dc 		 id like to find the cheapest flight from washington dc to atlanta 		 Score: 0.7525
delta flights to dallas please 		 what delta flights fly from washington to dallas in the morning 		 Score: 0.7525
show me all flights from san francisco to new york nonstop 		 show me all flights from san francisco to washington dc 		 Score: 0.7525
show me all flights from san francisco to atlanta 		 what is the earliest flight leaving from boston going to atlanta 		 Score: 0.7525
what is the latest return flight from atlanta to boston 		 what is the latest us air flight leaving philadelphia and returning to boston 		 Score: 0.7525
what are the cheapest one way flights from atlanta to pittsburgh 		 what is the cheapest flight from pittsburgh to atlanta leaving on october fifth 		 Score: 0.7525
please give me the flights from san francisco to washington dc 		 what are the flights from san francisco to washington dc 		 Score: 0.7525
please show me flights from dallas to denver 		 which united airlines flights go through denver 		 Score: 0.7525
show me round trip flights from denver to baltimore that offer first class service on united 		 show me flights between denver and baltimore 		 Score: 0.7525
id like to know the earliest flight from boston to atlanta 		 thank you very much now can you help me with information on flights from boston to atlanta 		 Score: 0.7525
northwest flights with stops in denver 		 show me the flights from miami to denver 		 Score: 0.7525
i would like to book a flight from denver to pittsburgh on july fifteenth id like it to be the cheapest flight 		 what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth 		 Score: 0.7525
show flights between boston and philadelphia 		 list all flights from baltimore to philadelphia 		 Score: 0.7525
list all flights going from boston to atlanta before 5 oclock am on thursday 		 what is the first flight from atlanta to boston leaving on thursday september fifth 		 Score: 0.7525
show me the flights from boston to denver 		 list daily flights from atlanta to denver 		 Score: 0.7525
show me the flights on twa to atlanta in the morning 		 show me the flights available from atlanta to baltimore leaving atlanta in the morning 		 Score: 0.7525
i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650 		 i need a flight from philadelphia to denver on sunday 		 Score: 0.7525
im interested in flights from denver to pittsburgh 		 show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia 		 Score: 0.7525
nonstop flights from seattle to denver 		 show me all flights from boston to denver 		 Score: 0.7525
give me a list of flights between denver and oakland 		 show me all flights from san francisco to denver 		 Score: 0.7525
show me the flights from boston to baltimore 		 show me the flights from baltimore to seattle 		 Score: 0.7525
please show me the flights from atlanta to denver 		 list all direct flights from boston to denver 		 Score: 0.7525
what flights from chicago to denver in the morning 		 what is the latest flight leaving washington for denver 		 Score: 0.7525
flights from atlanta please 		 show me the flights from boston to san francisco that stop in atlanta 		 Score: 0.7525
list the flights from dallas to san francisco on american airlines 		 do you have any flights united airlines from dallas to san francisco 		 Score: 0.7525
find travel arrangements for a one way flight from san francisco to dallas 		 looking for a flight from cleveland to dallas 		 Score: 0.7525
list daily flights from denver to boston 		 what are the early morning flights from boston to denver 		 Score: 0.7525
i would like to see the flights available from pittsburgh to san francisco for monday 		 could i have a list of flights in first class on monday from san francisco to pittsburgh starting at noon and afterwards 		 Score: 0.7525
what is the earliest flight from denver to san francisco on the morning of august twenty seventh 		 do you have an american airlines flight from denver to san francisco in the early morning 		 Score: 0.7525
what are the flights from boston to atlanta 		 show me the flights from denver to atlanta 		 Score: 0.7524
show flights from san francisco to denver on a thursday 		 show me the united flights from bwi to denver 		 Score: 0.7524
show me the direct flights from san francisco to boston 		 give me the one way flights from pittsburgh to boston 		 Score: 0.7524
please list all flights from philadelphia to boston 		 list all flights from pittsburgh to philadelphia 		 Score: 0.7524
can you show me the flights from dallas to baltimore with economy fares 		 show me flights from baltimore to dallas 		 Score: 0.7524
show me all flights from atlanta to denver which leave after 5 oclock pm the day after tomorrow 		 show me the flights from denver to san diego leaving after 5 pm 		 Score: 0.7524
please find the earliest possible flight from boston to denver 		 show me all the united flights from boston to denver 		 Score: 0.7524
id like to see the flights from pittsburgh to philadelphia 		 i want to fly from atlanta to philadelphia 		 Score: 0.7524
please show me flights from dallas to denver 		 show flights between boston and denver 		 Score: 0.7524
can you tell me the latest evening flight from atlanta to denver on july seventh 		 i would like some information on the earliest flights you have leaving atlanta arriving in denver 		 Score: 0.7524
please give me flight schedules from baltimore to philadelphia 		 show me the flights from atlanta to philadelphia 		 Score: 0.7524
i need to fly from boston to denver this monday 		 i would like a flight as early as possible in the day leaving from boston and to denver 		 Score: 0.7524
list flights between oakland and san francisco 		 list round trip flights between boston and oakland using twa 		 Score: 0.7524
i need a flight to atlanta this afternoon 		 im looking for flights from oakland to atlanta leaving before 1045 am 		 Score: 0.7524
i would like to fly from pittsburgh to atlanta 		 what flights from philadelphia to atlanta 		 Score: 0.7524
is there a flight on united airlines from boston to denver 		 does us air fly from washington dc to denver 		 Score: 0.7524
id like a flight from montreal to san diego for sunday 		 i need a flight from montreal quebec to san diego california leaving this sunday 		 Score: 0.7524
i would like direct coach flights from pittsburgh to atlanta 		 i want the cheapest flight from pittsburgh to atlanta 		 Score: 0.7524
information on flights from atlanta to washington dc departing on thursday before 9 am 		 show me the earliest flight on thursday from atlanta to washington 		 Score: 0.7524
show me the flights from baltimore to boston 		 what are the flights from boston to baltimore leaving tomorrow 		 Score: 0.7524
show me the flights from baltimore to philadelphia 		 i would like to see all flights from baltimore to philadelphia 		 Score: 0.7524
what is the earliest flight leaving denver and arriving in baltimore on united airlines first class on july fourth 		 show me the first class flights from denver to baltimore 		 Score: 0.7524
list the flights from philadelphia to san francisco via dallas 		 list the flights from san francisco to philadelphia on american airlines 		 Score: 0.7524
show me the flights from miami to san diego with one stop in denver 		 show me flights from philadelphia to denver on a monday 		 Score: 0.7524
show me the flights from miami to san diego with one stop in denver 		 all northwest flights with stopovers in denver 		 Score: 0.7524
what pm flights are available from philadelphia to pittsburgh 		 show me the flights from boston to pittsburgh 		 Score: 0.7524
i want to fly from denver to san francisco 		 show me flights from san francisco to denver 		 Score: 0.7524
show me flights from pittsburgh to philadelphia 		 what flights from minneapolis to pittsburgh 		 Score: 0.7524
a flight on continental airlines leaving boston and going to denver 		 are there delta flights leaving denver 		 Score: 0.7523
id like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this 		 what is the cheapest round trip flight from atlanta to pittsburgh 		 Score: 0.7523
show me what flights are available from baltimore to dallas with economy fares 		 what economy flights are available from dallas to baltimore on july twenty fifth 1991 		 Score: 0.7523
can i go from boston to san francisco with a stopover in denver 		 show flights between boston and denver 		 Score: 0.7523
i want to fly from boston to denver with a stop in philadelphia 		 hello i would like to plan a flight from boston to denver 		 Score: 0.7523
list the flights from philadelphia to san francisco via dallas 		 show me all flights from philadelphia to dallas which arrive in dallas before 3 oclock pm on saturday 		 Score: 0.7523
find travel arrangements for a one way flight from san francisco to dallas 		 is there a flight from atlanta to san francisco which connects in dallas 		 Score: 0.7523
find me a flight from boston to san francisco with a layover in denver 		 i need a flight from philadelphia to denver on sunday 		 Score: 0.7523
flight from boston to baltimore 		 what are the latest flights that i can take from baltimore to boston 		 Score: 0.7523
show me the flights from denver that go to pittsburgh and then atlanta 		 which flights go from pittsburgh to atlanta in the evening 		 Score: 0.7523
show me the flights from boston to oakland 		 list daily flights from oakland to boston using delta airlines 		 Score: 0.7523
nonstop flights from new york city to las vegas on sunday 		 give me all flights from new york city to las vegas that arrive on a sunday 		 Score: 0.7523
id like a flight from washington that stops in denver and goes on to san francisco 		 please list flights between san francisco and denver 		 Score: 0.7523
philadelphia to san francisco with one stop in dallas please 		 id like to fly from philadelphia to san francisco through dallas 		 Score: 0.7523
i need to go from boston to atlanta in the same day find me the earliest flight from boston 		 show me the flights from boston to san francisco that stop in atlanta 		 Score: 0.7523
i would like to fly from denver to pittsburgh and atlanta 		 find the cheapest flight from denver to atlanta with a stopover in pittsburgh 		 Score: 0.7523
can you give me a list of the flights from atlanta to boston 		 is there a flight leaving from boston to atlanta 		 Score: 0.7523
from denver to pittsburgh on april twenty first i need the cheapest flight 		 i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare 		 Score: 0.7523
show me flights from pittsburgh to philadelphia 		 show me the cheapest flights from san francisco to philadelphia 		 Score: 0.7523
show me all the united flights from boston to denver 		 what about a flight from boston to san francisco stopping in denver 		 Score: 0.7523
what flights has continental from atlanta 		 show me the flights on delta that go through atlanta 		 Score: 0.7523
show all wednesday morning flights from denver to boston 		 i would like the flights available from boston to denver arriving in denver on 9 oclock wednesday morning on or by 9 oclock wednesday morning 		 Score: 0.7523
id like to have flight from denver to pittsburgh 		 i would like to see the flights from denver to philadelphia 		 Score: 0.7523
give me a flight between boston and denver 		 i would like to fly from denver to boston 		 Score: 0.7523
i want to fly boston to san francisco 		 i would like to fly from denver to boston 		 Score: 0.7523
find a flight from philadelphia to san francisco please on delta 		 show me all the flights from philadelphia to san francisco 		 Score: 0.7523
what are the flights from baltimore to dallas on sunday night 		 on monday show me flights from baltimore to dallas 		 Score: 0.7523
i would like to fly from pittsburgh to san francisco 		 i would like a flight from denver to pittsburgh 		 Score: 0.7523
weekday flights from san francisco to denver 		 looking for a flight from dc to denver colorado 		 Score: 0.7523
do you have one to denver from philadelphia 		 please show flights arriving in philadelphia from denver 		 Score: 0.7523
what are the afternoon flights between washington and boston 		 what is the latest flight between washington and boston 		 Score: 0.7523
show me the flights from new york to los angeles with stop in milwaukee 		 show me all flights from new york to milwaukee on northwest airlines departing at 720 am 		 Score: 0.7523
show me the united flights from bwi to denver 		 could you show me all weekday flights from phoenix to denver 		 Score: 0.7523
i would like to fly from boston to denver early in the morning 		 i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650 		 Score: 0.7523
show morning flights from philadelphia to dallas 		 show afternoon flights from houston to dallas 		 Score: 0.7523
i want to fly from boston to denver with a stop in philadelphia 		 do you have one to denver from philadelphia 		 Score: 0.7523
show me all flights from philadelphia to denver on sunday which leave philadelphia after noon 		 show me all the flights between philadelphia and denver 		 Score: 0.7523
whats the earliest flight leaving denver for pittsburgh 		 flight information from pittsburgh to denver 		 Score: 0.7523
am flights from atlanta to philadelphia 		 i need to fly leaving philadelphia to atlanta 		 Score: 0.7522
show me the flights from baltimore to philadelphia 		 show me flights from atlanta to philadelphia in the morning 		 Score: 0.7522
i would like a flight from philadelphia to dallas 		 show me the flights from philadelphia to dallas with one stop 		 Score: 0.7522
nonstop or connecting flights from seattle to boston 		 what flights go from seattle to boston via minneapolis 		 Score: 0.7522
flights from newark to cleveland 5 oclock pm daily 		 newark to cleveland daily 		 Score: 0.7522
show me flights from washington dc to san francisco with a stopover in denver 		 i want to fly from denver to san francisco with at least one stop 		 Score: 0.7522
whats the earliest flight from atlanta to boston 		 find me the latest return flight from atlanta to boston on the same day 		 Score: 0.7522
northwest flights with stops in denver 		 weekday flights from san francisco to denver 		 Score: 0.7522
find me a flight on united from boston to san francisco with a stopover in denver 		 show me the flights between boston and san francisco denver and san francisco boston and denver 		 Score: 0.7522
list all flights from baltimore to san francisco on friday 		 show me all flights from baltimore to san francisco 		 Score: 0.7522
i want to make a trip from washington to san francisco 		 i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities 		 Score: 0.7522
what flights does delta have from dallas to denver after 5 oclock 		 is there a flight on delta airlines from boston to denver 		 Score: 0.7522
i need to fly between philadelphia and atlanta 		 i would like to fly from denver to pittsburgh and atlanta 		 Score: 0.7522
show me the flights from dallas to atlanta 		 please list all flights from baltimore to atlanta 		 Score: 0.7522
i would like to see the daily flights from baltimore to philadelphia 		 information on flights from baltimore to philadelphia 		 Score: 0.7522
list the nonstop flights from denver to washington dc 		 list list flights between oakland and denver 		 Score: 0.7522
what is the latest flight from san francisco to washington 		 show me all flights from san francisco to washington dc 		 Score: 0.7522
also show me the first flight from atlanta to denver on a thursday 		 find me the latest flight leaving atlanta august seventh and arriving in denver 		 Score: 0.7522
find me a flight from boston to san francisco with a layover in denver 		 what are the flights from san francisco to denver 		 Score: 0.7522
show flights from philadelphia to boston 		 all one way flights between boston and philadelphia 		 Score: 0.7522
give me flights from baltimore to denver on united that offer first class 		 i would like a flight on american airlines from baltimore to san francisco with a stop in denver 		 Score: 0.7522
what flights go from philadelphia to san francisco with a stopover in dallas 		 what are the round trip flights from philadelphia to san francisco 		 Score: 0.7522
i want a flight that leaves thursday around 7 pm from chicago to kansas city 		 i would like a flight from toronto to san diego that stops in kansas city 		 Score: 0.7522
show me the nonstop flights from houston to dallas 		 show me all flights from dallas to san francisco 		 Score: 0.7522
information on flights from pittsburgh to san francisco 		 please show me continental flights from san francisco to pittsburgh on friday 		 Score: 0.7522
all flights from dallas to san francisco 		 am flights from dallas to san francisco 		 Score: 0.7522
what is the first flight after 8 am from boston to san francisco 		 what is the earliest flight from washington to san francisco 		 Score: 0.7522
id like a nonstop flight from atlanta to baltimore that gets in around 7 pm 		 is there a flight from pittsburgh to baltimore that arrives between 6 and 7 pm 		 Score: 0.7522
id like to take a flight from washington dc stop in denver and with my final destination as san francisco 		 show me the flights from denver to san francisco 		 Score: 0.7521
is there a flight leaving san francisco to denver 		 what flights from kansas city to denver 		 Score: 0.7521
is there any flight leaving washington around 3 oclock for denver 		 whats the first flight after 1 pm leaving washington to denver 		 Score: 0.7521
show me the flights from philadelphia to atlanta georgia 		 i want to fly from philadelphia to dallas and make a stopover in atlanta 		 Score: 0.7521
does continental fly from boston to san francisco with a stop in denver 		 is there a flight from baltimore to san francisco with a stop in denver on twa 		 Score: 0.7521
is there a flight from atlanta to san francisco that stops over in denver 		 need a flight from pittsburgh to denver 		 Score: 0.7521
list flights from san francisco to pittsburgh 		 what are the flights from pittsburgh to oakland 		 Score: 0.7521
from phoenix to denver on a monday 		 i would like a flight from boston to denver on monday 		 Score: 0.7521
show me flights from baltimore to philadelphia 		 id like to see all flights from baltimore to philadelphia 		 Score: 0.7521
i need flight information leaving atlanta and arriving in baltimore for monday 		 i need flight information on thursday leaving pittsburgh and arriving in baltimore in the morning 		 Score: 0.7521
flights from denver to philadelphia include fares 		 what flights are available between philadelphia and denver on september sixteenth 		 Score: 0.7521
all am flights departing pittsburgh arriving denver 		 show flights on us air from pittsburgh to oakland connecting through denver 		 Score: 0.7521
show flights between boston and denver 		 does american airlines offer a flight from boston to oakland which stops in denver 		 Score: 0.7521
morning flight from dallas to atlanta 		 flights from atlanta to washington dc 		 Score: 0.7521
show me the flights from philadelphia to atlanta 		 show me the flights on delta or twa which go through atlanta 		 Score: 0.7521
i want a flight from boston to atlanta 		 show me flights from denver to atlanta 		 Score: 0.7521
what flights from chicago to denver in the morning 		 show me flights from boston to denver 		 Score: 0.7521
are there any flights from boston to san francisco which stop in washington dc 		 all flights from boston to washington dc 		 Score: 0.7521
show me the flights going from pittsburgh to san francisco on monday 		 show me the flights from san francisco to pittsburgh on tuesday 		 Score: 0.7521
id like to see the flights from pittsburgh to philadelphia 		 show me all the flights from philadelphia to san francisco 		 Score: 0.7521
what are the flights from boston to baltimore 		 what is the earliest flight in the morning to arrive in baltimore from boston 		 Score: 0.7521
show me the flights from baltimore to pittsburgh 		 show morning flights from san francisco to pittsburgh 		 Score: 0.7521
now please give me the latest flight tomorrow on twa from milwaukee to tacoma 		 give me the earliest flight on american airlines tomorrow from st petersburg to milwaukee 		 Score: 0.7521
list flights from atlanta to boston on wednesday afternoon 		 list all flights going from boston to atlanta after 6 oclock on wednesday and before 7 oclock am on thursday 		 Score: 0.7521
what flights are between washington and san francisco 		 what is the latest evening flight leaving san francisco for washington 		 Score: 0.7521
i would like a flight from boston to denver on monday 		 i would like to go from atlanta to denver on tuesday 		 Score: 0.7521
i want a flight from boston to atlanta 		 please list the flights from washington dc to atlanta 		 Score: 0.7521
show me the flights from denver that go to pittsburgh and then atlanta 		 what flights go from denver to atlanta 		 Score: 0.7521
show me flights from philadelphia to denver on a monday 		 show me all flights from philadelphia to denver on sunday which leave philadelphia after noon 		 Score: 0.7521
show all wednesday morning flights from denver to boston 		 list flights from atlanta to boston on wednesday afternoon 		 Score: 0.7521
show me flights from boston to washington on monday 		 what flights are available from boston to washington late monday evening or early tuesday morning 		 Score: 0.7521
show me all daily flights from milwaukee to orlando 		 show me flights from milwaukee to orlando on wednesday night 		 Score: 0.7521
show me flights leaving from dallas to baltimore 		 show me the flights arriving in baltimore on june fifteenth leaving either from denver or dallas 		 Score: 0.7521
show me the flights from denver to westchester county 		 show me flights from boston to denver 		 Score: 0.7521
flights from dc to denver 		 show me all the united flights from boston to denver 		 Score: 0.7521
please show me the flights from washington to san francisco 		 what is the earliest nonstop flight from washington to san francisco 		 Score: 0.7521
can you give me the latest flight from atlanta to denver on july seventh 		 what is the latest flight from washington dc to denver 		 Score: 0.7521
show me the flights from baltimore to pittsburgh 		 show me all flights for tomorrow from san francisco to pittsburgh 		 Score: 0.7521
what are all flights from philadelphia to denver on wednesdays 		 what flights are available wednesday morning from boston to denver 		 Score: 0.7521
show morning flights from philadelphia to dallas 		 first class american flight from philadelphia to dallas on wednesday 		 Score: 0.7521
list all flights on continental departing on monday before noon from denver to chicago 		 list all flights leaving denver on continental on sunday 		 Score: 0.7520
show me the flights on delta or twa which go through atlanta 		 show me all flights from pittsburgh to atlanta 		 Score: 0.7520
list all flights going from boston to atlanta before 7 oclock am on thursday 		 information on flights from atlanta to washington dc departing on thursday before 9 am 		 Score: 0.7520
